id_major,id_university,type,major_name,capacity,university_name
3562234,356,humanities,PENDIDIKAN BAHASA INGGRIS,72,UNIVERSITAS NEGERI SEMARANG
3562242,356,humanities,PENDIDIKAN BAHASA PRANCIS,24,UNIVERSITAS NEGERI SEMARANG
3562257,356,humanities,PENDIDIKAN SENI RUPA,28,UNIVERSITAS NEGERI SEMARANG
3562265,356,humanities,SASTRA INDONESIA,24,UNIVERSITAS NEGERI SEMARANG
3562273,356,humanities,SASTRA INGGRIS,34,UNIVERSITAS NEGERI SEMARANG
3562281,356,humanities,SASTRA PRANCIS,28,UNIVERSITAS NEGERI SEMARANG
3562296,356,humanities,ILMU SEJARAH,40,UNIVERSITAS NEGERI SEMARANG
3562307,356,humanities,SASTRA JAWA,12,UNIVERSITAS NEGERI SEMARANG
3562315,356,humanities,PENDIDIKAN BAHASA DAN SASTRA JAWA,36,UNIVERSITAS NEGERI SEMARANG
3562323,356,humanities,"P. SENI DRAMA, TARI & MUSIK (P. SENI TARI)",36,UNIVERSITAS NEGERI SEMARANG
3562331,356,humanities,"P. SENI DRAMA, TARI & MUSIK (P. SENI MUSIK)",36,UNIVERSITAS NEGERI SEMARANG
3562346,356,humanities,PENDIDIKAN BAHASA JEPANG,28,UNIVERSITAS NEGERI SEMARANG
3562354,356,humanities,PENDIDIKAN BAHASA ARAB,28,UNIVERSITAS NEGERI SEMARANG
3562362,356,humanities,PENDIDIKAN GURU SEKOLAH DASAR,160,UNIVERSITAS NEGERI SEMARANG
3562377,356,humanities,PEND.GURU PEND. ANAK USIA DINI (PGPAUD),54,UNIVERSITAS NEGERI SEMARANG
3562385,356,humanities,PENDIDIKAN TATA KECANTIKAN,24,UNIVERSITAS NEGERI SEMARANG
3562393,356,humanities,PENDIDIKAN BAHASA MANDARIN,14,UNIVERSITAS NEGERI SEMARANG
3562404,356,humanities,ILMU POLITIK,40,UNIVERSITAS NEGERI SEMARANG
3562412,356,humanities,PENDIDIKAN JASMANI SEKOLAH DASAR,32,UNIVERSITAS NEGERI SEMARANG
3562435,356,humanities,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,40,UNIVERSITAS NEGERI SEMARANG
3562443,356,humanities,PENDIDIKAN KESEJAHTERAAN KELUARGA,16,UNIVERSITAS NEGERI SEMARANG
3572194,357,humanities,PSIKOLOGI,64,UNIVERSITAS ISLAM NEGERI WALISONGO
3572205,357,humanities,SOSIOLOGI,80,UNIVERSITAS ISLAM NEGERI WALISONGO
3572213,357,humanities,ILMU POLITIK,64,UNIVERSITAS ISLAM NEGERI WALISONGO
3572221,357,humanities,ILMU HUKUM,48,UNIVERSITAS ISLAM NEGERI WALISONGO
3572236,357,humanities,MANAJEMEN,32,UNIVERSITAS ISLAM NEGERI WALISONGO
3612015,361,humanities,ILMU EKONOMI,41,UNIVERSITAS GADJAH MADA
3612023,361,humanities,MANAJEMEN,59,UNIVERSITAS GADJAH MADA
3612031,361,humanities,AKUNTANSI,68,UNIVERSITAS GADJAH MADA
3612046,361,humanities,FILSAFAT,68,UNIVERSITAS GADJAH MADA
3612054,361,humanities,HUKUM,149,UNIVERSITAS GADJAH MADA
3612062,361,humanities,ANTROPOLOGI BUDAYA,30,UNIVERSITAS GADJAH MADA
3612077,361,humanities,ARKEOLOGI,21,UNIVERSITAS GADJAH MADA
3612085,361,humanities,SEJARAH,18,UNIVERSITAS GADJAH MADA
3612093,361,humanities,SASTRA ARAB,25,UNIVERSITAS GADJAH MADA
3612104,361,humanities,BAHASA DAN SASTRA INDONESIA,23,UNIVERSITAS GADJAH MADA
3612112,361,humanities,SASTRA INGGRIS,25,UNIVERSITAS GADJAH MADA
3612127,361,humanities,SASTRA JAWA,15,UNIVERSITAS GADJAH MADA
3612135,361,humanities,SASTRA PRANCIS,14,UNIVERSITAS GADJAH MADA
3612143,361,humanities,SASTRA JEPANG,14,UNIVERSITAS GADJAH MADA
3612151,361,humanities,BAHASA DAN KEBUDAYAAN KOREA,21,UNIVERSITAS GADJAH MADA
3612166,361,humanities,MANAJEMEN DAN KEBIJAKAN PUBLIK,34,UNIVERSITAS GADJAH MADA
3612174,361,humanities,ILMU HUBUNGAN INTERNASIONAL,36,UNIVERSITAS GADJAH MADA
3612182,361,humanities,POLITIK DAN PEMERINTAHAN,34,UNIVERSITAS GADJAH MADA
3612197,361,humanities,PEMBANGUNAN SOSIAL DAN KESEJAHTERAAN,34,UNIVERSITAS GADJAH MADA
3612201,361,humanities,ILMU KOMUNIKASI,34,UNIVERSITAS GADJAH MADA
3612216,361,humanities,SOSIOLOGI,34,UNIVERSITAS GADJAH MADA
3612224,361,humanities,PSIKOLOGI,102,UNIVERSITAS GADJAH MADA
3612232,361,humanities,PARIWISATA,23,UNIVERSITAS GADJAH MADA
3622017,362,humanities,MANAJEMEN PENDIDIKAN,32,UNIVERSITAS NEGERI YOGYAKARTA
3622025,362,humanities,BIMBINGAN & KONSELING,32,UNIVERSITAS NEGERI YOGYAKARTA
3622033,362,humanities,TEKNOLOGI PENDIDIKAN,28,UNIVERSITAS NEGERI YOGYAKARTA
3622041,362,humanities,PENDIDIKAN LUAR BIASA,48,UNIVERSITAS NEGERI YOGYAKARTA
3622056,362,humanities,PENDIDIKAN LUAR SEKOLAH,32,UNIVERSITAS NEGERI YOGYAKARTA
3622064,362,humanities,PENDIDIKAN SENI KERAJINAN,32,UNIVERSITAS NEGERI YOGYAKARTA
3622072,362,humanities,PENDIDIKAN KEWARGANEGARAAN,32,UNIVERSITAS NEGERI YOGYAKARTA
3622087,362,humanities,PENDIDIKAN SEJARAH,32,UNIVERSITAS NEGERI YOGYAKARTA
3622095,362,humanities,PENDIDIKAN GEOGRAFI,32,UNIVERSITAS NEGERI YOGYAKARTA
3622122,362,humanities,PENDIDIKAN TEKNIK BUSANA,32,UNIVERSITAS NEGERI YOGYAKARTA
3622137,362,humanities,PENDIDIKAN TEKNIK BOGA,32,UNIVERSITAS NEGERI YOGYAKARTA
3622145,362,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN,28,UNIVERSITAS NEGERI YOGYAKARTA
3622153,362,humanities,PENDIDIKAN AKUNTANSI,28,UNIVERSITAS NEGERI YOGYAKARTA
3622161,362,humanities,PENDIDIKAN EKONOMI,28,UNIVERSITAS NEGERI YOGYAKARTA
3622176,362,humanities,MANAJEMEN,70,UNIVERSITAS NEGERI YOGYAKARTA
3622184,362,humanities,ILMU SEJARAH,32,UNIVERSITAS NEGERI YOGYAKARTA
3622192,362,humanities,AKUNTANSI,42,UNIVERSITAS NEGERI YOGYAKARTA
3622203,362,humanities,PENDIDIKAN SOSIOLOGI,32,UNIVERSITAS NEGERI YOGYAKARTA
3622211,362,humanities,PENDIDIKAN IPS,32,UNIVERSITAS NEGERI YOGYAKARTA
3622226,362,humanities,ADMINISTRASI NEGARA,32,UNIVERSITAS NEGERI YOGYAKARTA
3622234,362,humanities,KEBIJAKAN PENDIDIKAN,16,UNIVERSITAS NEGERI YOGYAKARTA
3622242,362,humanities,PENDIDIKAN GURU SEKOLAH DASAR,112,UNIVERSITAS NEGERI YOGYAKARTA
3622257,362,humanities,PENDIDIKAN GURU PAUD,32,UNIVERSITAS NEGERI YOGYAKARTA
3622273,362,humanities,PENDIDIKAN BAHASA INGGRIS,48,UNIVERSITAS NEGERI YOGYAKARTA
3622281,362,humanities,PENDIDIKAN BAHASA JERMAN,32,UNIVERSITAS NEGERI YOGYAKARTA
3622296,362,humanities,PENDIDIKAN BAHASA PRANCIS,28,UNIVERSITAS NEGERI YOGYAKARTA
3622307,362,humanities,PENDIDIKAN SENI RUPA,32,UNIVERSITAS NEGERI YOGYAKARTA
3622315,362,humanities,BAHASA. DAN SASTRA INDONESIA,32,UNIVERSITAS NEGERI YOGYAKARTA
3622323,362,humanities,BAHASA DAN SASTRA INGGRIS,32,UNIVERSITAS NEGERI YOGYAKARTA
3622331,362,humanities,PENDIDIKAN SENI TARI,32,UNIVERSITAS NEGERI YOGYAKARTA
3622346,362,humanities,PENDIDIKAN SENI MUSIK,32,UNIVERSITAS NEGERI YOGYAKARTA
3622354,362,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,44,UNIVERSITAS NEGERI YOGYAKARTA
3622362,362,humanities,PENDIDIKAN BAHASA JAWA,44,UNIVERSITAS NEGERI YOGYAKARTA
3622377,362,humanities,ILMU KOMUNIKASI,32,UNIVERSITAS NEGERI YOGYAKARTA
3622385,362,humanities,PSIKOLOGI,32,UNIVERSITAS NEGERI YOGYAKARTA
3632012,363,humanities,MANAJEMEN,160,"UPN ""VETERAN"" YOGYAKARTA"
3632027,363,humanities,AKUNTANSI,100,"UPN ""VETERAN"" YOGYAKARTA"
3632035,363,humanities,EKONOMI PEMBANGUNAN,80,"UPN ""VETERAN"" YOGYAKARTA"
3632043,363,humanities,ILMU HUBUNGAN INTERNASIONAL,80,"UPN ""VETERAN"" YOGYAKARTA"
3632051,363,humanities,ILMU ADMINISTRASI BISNIS,70,"UPN ""VETERAN"" YOGYAKARTA"
3632066,363,humanities,ILMU KOMUNIKASI,80,"UPN ""VETERAN"" YOGYAKARTA"
3632074,363,humanities,HUBUNGAN MASYARAKAT,40,"UPN ""VETERAN"" YOGYAKARTA"
3642014,364,humanities,SENI TARI,36,ISI YOGYAKARTA
3642022,364,humanities,SENI MUSIK,27,ISI YOGYAKARTA
3642037,364,humanities,PENDIDIKAN MUSIK,21,ISI YOGYAKARTA
3642045,364,humanities,PENCIPTAAN MUSIK,18,ISI YOGYAKARTA
3642053,364,humanities,SENI TEATER,34,ISI YOGYAKARTA
3642061,364,humanities,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",21,ISI YOGYAKARTA
3642076,364,humanities,SENI RUPA MURNI,45,ISI YOGYAKARTA
3642084,364,humanities,KRIYA SENI,34,ISI YOGYAKARTA
3642092,364,humanities,DESAIN INTERIOR,41,ISI YOGYAKARTA
3642103,364,humanities,DESAIN KOMUNIKASI VISUAL,41,ISI YOGYAKARTA
3642111,364,humanities,DESAIN PRODUK,18,ISI YOGYAKARTA
3642126,364,humanities,TELEVISI DAN FILM,41,ISI YOGYAKARTA
3642134,364,humanities,FOTOGRAFI,39,ISI YOGYAKARTA
3642142,364,humanities,SENI KARAWITAN,27,ISI YOGYAKARTA
3642157,364,humanities,ETNOMUSIKOLOGI,25,ISI YOGYAKARTA
3642165,364,humanities,SENI PEDALANGAN,7,ISI YOGYAKARTA
3642173,364,humanities,TATA KELOLA SENI,17,ISI YOGYAKARTA
3652032,365,humanities,ILMU PERPUSTAKAAN (IP),60,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA
3652202,365,humanities,PSIKOLOGI,60,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA
3652217,365,humanities,SOSIOLOGI,37,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA
3652225,365,humanities,ILMU KOMUNIKASI,60,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA
3652241,365,humanities,SASTRA INGGRIS (SI),40,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA
3652272,365,humanities,ILMU HUKUM (IH),67,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA
3652287,365,humanities,ILMU KESEJAHTERAAN SOSIAL (IKS),40,UNIVERSITAS ISLAM NEGERI SUNAN KALIJAGA
3712016,371,humanities,ILMU HUKUM,250,UNIVERSITAS JEMBER
3712024,371,humanities,HUBUNGAN INTERNASIONAL,75,UNIVERSITAS JEMBER
3712032,371,humanities,ILMU ADMINISTRASI NEGARA,75,UNIVERSITAS JEMBER
3712047,371,humanities,ILMU ADMINISTRASI BISNIS,75,UNIVERSITAS JEMBER
3712055,371,humanities,ILMU KESEJAHTERAAN SOSIAL,75,UNIVERSITAS JEMBER
3712063,371,humanities,SOSIOLOGI,75,UNIVERSITAS JEMBER
3712071,371,humanities,EKONOMI PEMBANGUNAN,80,UNIVERSITAS JEMBER
3712086,371,humanities,MANAJEMEN,112,UNIVERSITAS JEMBER
3712094,371,humanities,AKUNTANSI,112,UNIVERSITAS JEMBER
3712105,371,humanities,PENDIDIKAN LUAR SEKOLAH,50,UNIVERSITAS JEMBER
3712113,371,humanities,PENDIDIKAN EKONOMI,65,UNIVERSITAS JEMBER
3712121,371,humanities,PENDIDIKAN SEJARAH,65,UNIVERSITAS JEMBER
3712136,371,humanities,PENDIDIKAN BAHASA INGGRIS,62,UNIVERSITAS JEMBER
3712144,371,humanities,PENDIDIKAN BHS. & SASTRA INDO.,67,UNIVERSITAS JEMBER
3712152,371,humanities,PENDIDIKAN GURU SEKOLAH DASAR,100,UNIVERSITAS JEMBER
3712167,371,humanities,SASTRA INGGRIS,50,UNIVERSITAS JEMBER
3712175,371,humanities,SASTRA INDONESIA,50,UNIVERSITAS JEMBER
3712183,371,humanities,ILMU SEJARAH,50,UNIVERSITAS JEMBER
3712191,371,humanities,TELEVISI & FILM,50,UNIVERSITAS JEMBER
3712202,371,humanities,PG PAUD,65,UNIVERSITAS JEMBER
3712217,371,humanities,EKONOMI SYARIAH,30,UNIVERSITAS JEMBER
3712225,371,humanities,PENDIDIKAN GEOGRAFI,25,UNIVERSITAS JEMBER
3712233,371,humanities,EKONOMI SYARIAH KAMPUS BONDOWOSO,35,UNIVERSITAS JEMBER
3712241,371,humanities,PEND. GURU SEKOLAH DASAR KAMPUS BONDOWOSO,50,UNIVERSITAS JEMBER
3722011,372,humanities,ILMU HUKUM,260,UNIVERSITAS BRAWIJAYA
3722026,372,humanities,EKONOMI PEMBANGUNAN,52,UNIVERSITAS BRAWIJAYA
3722034,372,humanities,ILMU ADMINISTRASI PUBLIK,136,UNIVERSITAS BRAWIJAYA
3722042,372,humanities,ILMU ADMINISTRASI BISNIS,156,UNIVERSITAS BRAWIJAYA
3722057,372,humanities,MANAJEMEN,112,UNIVERSITAS BRAWIJAYA
3722065,372,humanities,AKUNTANSI,112,UNIVERSITAS BRAWIJAYA
3722073,372,humanities,SOSIOLOGI,69,UNIVERSITAS BRAWIJAYA
3722081,372,humanities,ILMU KOMUNIKASI,84,UNIVERSITAS BRAWIJAYA
3722096,372,humanities,PSIKOLOGI,88,UNIVERSITAS BRAWIJAYA
3722107,372,humanities,HUBUNGAN INTERNASIONAL,68,UNIVERSITAS BRAWIJAYA
3722115,372,humanities,SASTRA INGGRIS,56,UNIVERSITAS BRAWIJAYA
3722123,372,humanities,SASTRA JEPANG,48,UNIVERSITAS BRAWIJAYA
3722131,372,humanities,BAHASA DAN SASTRA PERANCIS,28,UNIVERSITAS BRAWIJAYA
3722146,372,humanities,ILMU POLITIK,65,UNIVERSITAS BRAWIJAYA
3722177,372,humanities,ILMU PEMERINTAHAN,68,UNIVERSITAS BRAWIJAYA
3722193,372,humanities,ADMINISTRASI PERPAJAKAN,64,UNIVERSITAS BRAWIJAYA
3722227,372,humanities,EKONOMI ISLAM,52,UNIVERSITAS BRAWIJAYA
3722235,372,humanities,"EKONOMI, KEUANGAN DAN PERBANKAN",64,UNIVERSITAS BRAWIJAYA
3722243,372,humanities,ILMU PERPUSTAKAAN,36,UNIVERSITAS BRAWIJAYA
3722251,372,humanities,PARIWISATA,56,UNIVERSITAS BRAWIJAYA
3722274,372,humanities,PENDIDIKAN BHS & SASTRA INGGRIS,56,UNIVERSITAS BRAWIJAYA
3722282,372,humanities,PENDIDIKAN BHS & SASTRA JEPANG,28,UNIVERSITAS BRAWIJAYA
3722297,372,humanities,PENDIDIKAN BHS & SASTRA INDONESIA,40,UNIVERSITAS BRAWIJAYA
3722324,372,humanities,ADMINISTRASI PENDIDIKAN,32,UNIVERSITAS BRAWIJAYA
3722332,372,humanities,SENI RUPA MURNI,24,UNIVERSITAS BRAWIJAYA
3722347,372,humanities,SASTRA CINA,32,UNIVERSITAS BRAWIJAYA
3722355,372,humanities,ANTROPOLOGI SOSIAL,28,UNIVERSITAS BRAWIJAYA
3722363,372,humanities,KEWIRAUSAHAAN,28,UNIVERSITAS BRAWIJAYA
3732013,373,humanities,BIMBINGAN DAN KONSELING ,53,UNIVERSITAS NEGERI MALANG
3732021,373,humanities,PENDIDIKAN JASMANI DAN KESEHATAN ,100,UNIVERSITAS NEGERI MALANG
3732036,373,humanities,TEKNOLOGI PENDIDIKAN ,55,UNIVERSITAS NEGERI MALANG
3732044,373,humanities,PENDIDIKAN LUAR SEKOLAH ,53,UNIVERSITAS NEGERI MALANG
3732052,373,humanities,ADMINISTRASI PENDIDIKAN ,53,UNIVERSITAS NEGERI MALANG
3732067,373,humanities,PENDIDIKAN GURU SEKOLAH DASAR,175,UNIVERSITAS NEGERI MALANG
3732075,373,humanities,PENDIDIKAN GURU PEND. ANAK USIA DINI,60,UNIVERSITAS NEGERI MALANG
3732083,373,humanities,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN  ,80,UNIVERSITAS NEGERI MALANG
3732091,373,humanities,"PEND. BAHASA, SASTRA INDONESIA & DAERAH ",50,UNIVERSITAS NEGERI MALANG
3732102,373,humanities,PENDIDIKAN BAHASA INGGRIS ,60,UNIVERSITAS NEGERI MALANG
3732117,373,humanities,PENDIDIKAN BAHASA ARAB ,45,UNIVERSITAS NEGERI MALANG
3732125,373,humanities,PENDIDIKAN SENI RUPA  ,50,UNIVERSITAS NEGERI MALANG
3732133,373,humanities,PENDIDIKAN BAHASA JERMAN   ,38,UNIVERSITAS NEGERI MALANG
3732141,373,humanities,PENDIDIKAN SENI TARI DAN MUSIK ,50,UNIVERSITAS NEGERI MALANG
3732156,373,humanities,PENDIDIKAN SEJARAH  ,70,UNIVERSITAS NEGERI MALANG
3732164,373,humanities,PENDIDIKAN EKONOMI  ,70,UNIVERSITAS NEGERI MALANG
3732172,373,humanities,PENDIDIKAN TATA NIAGA ,60,UNIVERSITAS NEGERI MALANG
3732187,373,humanities,PENDIDIKAN ADMINISTRASI PERKANTORAN ,80,UNIVERSITAS NEGERI MALANG
3732195,373,humanities,PENDIDIKAN AKUNTANSI ,60,UNIVERSITAS NEGERI MALANG
3732206,373,humanities,PENDIDIKAN TATA BOGA ,30,UNIVERSITAS NEGERI MALANG
3732214,373,humanities,PENDIDIKAN TATA BUSANA ,30,UNIVERSITAS NEGERI MALANG
3732222,373,humanities,PSIKOLOGI ,100,UNIVERSITAS NEGERI MALANG
3732237,373,humanities,BAHASA DAN SASTRA INDONESIA ,33,UNIVERSITAS NEGERI MALANG
3732245,373,humanities,BAHASA DAN SASTRA INGGRIS ,30,UNIVERSITAS NEGERI MALANG
3732253,373,humanities,ILMU SEJARAH ,20,UNIVERSITAS NEGERI MALANG
3732261,373,humanities,DESAIN KOMUNIKASI VISUAL ,60,UNIVERSITAS NEGERI MALANG
3732276,373,humanities,AKUNTANSI  ,100,UNIVERSITAS NEGERI MALANG
3732284,373,humanities,EKONOMI DAN STUDI PEMBANGUNAN ,70,UNIVERSITAS NEGERI MALANG
3732292,373,humanities,MANAJEMEN ,140,UNIVERSITAS NEGERI MALANG
3732303,373,humanities,PENDIDIKAN LUAR BIASA ,54,UNIVERSITAS NEGERI MALANG
3732311,373,humanities,PENDIDIKAN GEOGRAFI  ,80,UNIVERSITAS NEGERI MALANG
3732326,373,humanities,PENDIDIKAN BAHASA MANDARIN,25,UNIVERSITAS NEGERI MALANG
3732334,373,humanities,PENDIDIKAN ILMU PENGETAHUAN SOSIAL,40,UNIVERSITAS NEGERI MALANG
3732342,373,humanities,PENDIDIKAN KEPELATIHAN OLAHRAGA,45,UNIVERSITAS NEGERI MALANG
3732357,373,humanities,GEOGRAFI,40,UNIVERSITAS NEGERI MALANG
3732365,373,humanities,PENDIDIKAN SOSIOLOGI,53,UNIVERSITAS NEGERI MALANG
3732373,373,humanities,ILMU PERPUSTAKAAN,33,UNIVERSITAS NEGERI MALANG
3742023,374,humanities,PENDIDIKAN IPS,66,UNIVERSITAS ISLAM NEGERI MALANG
3742077,374,humanities,BAHASA DAN SASTRA INGGRIS,132,UNIVERSITAS ISLAM NEGERI MALANG
3742093,374,humanities,PSIKOLOGI,134,UNIVERSITAS ISLAM NEGERI MALANG
3742104,374,humanities,MANAJEMEN,134,UNIVERSITAS ISLAM NEGERI MALANG
3742112,374,humanities,AKUNTANSI,66,UNIVERSITAS ISLAM NEGERI MALANG
3742135,374,humanities,PERPUSTAKAAN DAN ILMU INFORMASI,44,UNIVERSITAS ISLAM NEGERI MALANG
3812017,381,humanities,ILMU HUKUM,104,UNIVERSITAS AIRLANGGA
3812025,381,humanities,ILMU ADMINISTRASI NEGARA,48,UNIVERSITAS AIRLANGGA
3812033,381,humanities,PSIKOLOGI,88,UNIVERSITAS AIRLANGGA
3812041,381,humanities,SOSIOLOGI,40,UNIVERSITAS AIRLANGGA
3812056,381,humanities,ILMU POLITIK,40,UNIVERSITAS AIRLANGGA
3812064,381,humanities,ILMU HUBUNGAN INTERNASIONAL,48,UNIVERSITAS AIRLANGGA
3812072,381,humanities,ANTROPOLOGI SOSIAL,40,UNIVERSITAS AIRLANGGA
3812087,381,humanities,EKONOMI PEMBANGUNAN,80,UNIVERSITAS AIRLANGGA
3812095,381,humanities,MANAJEMEN,100,UNIVERSITAS AIRLANGGA
3812106,381,humanities,AKUNTANSI,100,UNIVERSITAS AIRLANGGA
3812114,381,humanities,ILMU KOMUNIKASI,48,UNIVERSITAS AIRLANGGA
3812122,381,humanities,ILMU SEJARAH,36,UNIVERSITAS AIRLANGGA
3812137,381,humanities,ILMU INFORMASI DAN PERPUSTAKAAN,40,UNIVERSITAS AIRLANGGA
3812145,381,humanities,SASTRA INGGRIS,80,UNIVERSITAS AIRLANGGA
3812153,381,humanities,SASTRA INDONESIA,64,UNIVERSITAS AIRLANGGA
3812161,381,humanities,SASTRA JEPANG,28,UNIVERSITAS AIRLANGGA
3812176,381,humanities,EKONOMI ISLAM,90,UNIVERSITAS AIRLANGGA
3812184,381,humanities,AKUNTANSI (PSDKU BANYUWANGI),20,UNIVERSITAS AIRLANGGA
3822012,382,humanities,MANAJEMEN BISNIS,48,INSTITUT TEKNOLOGI SEPULUH NOPEMBER
3822027,382,humanities,STUDI PEMBANGUNAN,20,INSTITUT TEKNOLOGI SEPULUH NOPEMBER
3832014,383,humanities,PSIKOLOGI PENDIDIKAN DAN BIMBINGAN,41,UNIVERSITAS NEGERI SURABAYA
3832022,383,humanities,KURIKULUM DAN TEKNOLOGI PENDIDIKAN,41,UNIVERSITAS NEGERI SURABAYA
3832037,383,humanities,PENDIDIKAN LUAR SEKOLAH,41,UNIVERSITAS NEGERI SURABAYA
3832045,383,humanities,PENDI. LUAR BIASA,41,UNIVERSITAS NEGERI SURABAYA
3832053,383,humanities,PGSD,99,UNIVERSITAS NEGERI SURABAYA
3832061,383,humanities,PSIKOLOGI,90,UNIVERSITAS NEGERI SURABAYA
3832076,383,humanities,PG-PAUD,41,UNIVERSITAS NEGERI SURABAYA
3832084,383,humanities,P. BAHASA DAN SASTRA INDONESIA,61,UNIVERSITAS NEGERI SURABAYA
3832092,383,humanities,P. BAHASA INGGRIS,43,UNIVERSITAS NEGERI SURABAYA
3832103,383,humanities,P. BAHASA JERMAN,18,UNIVERSITAS NEGERI SURABAYA
3832111,383,humanities,P. BAHASA JEPANG,30,UNIVERSITAS NEGERI SURABAYA
3832126,383,humanities,P. BAHASA DAERAH (JAWA),41,UNIVERSITAS NEGERI SURABAYA
3832134,383,humanities,P. SENI RUPA,35,UNIVERSITAS NEGERI SURABAYA
3832142,383,humanities,P. SENDRATASIK,45,UNIVERSITAS NEGERI SURABAYA
3832157,383,humanities,SASTRA INDONESIA,21,UNIVERSITAS NEGERI SURABAYA
3832165,383,humanities,SASTRA INGGRIS,36,UNIVERSITAS NEGERI SURABAYA
3832173,383,humanities,SASTRA JERMAN,18,UNIVERSITAS NEGERI SURABAYA
3832181,383,humanities,PEND. PANCASILA DAN KEWARGANEGARAAN,41,UNIVERSITAS NEGERI SURABAYA
3832196,383,humanities,P. GEOGRAFI,41,UNIVERSITAS NEGERI SURABAYA
3832207,383,humanities,PEND. SEJARAH,41,UNIVERSITAS NEGERI SURABAYA
3832215,383,humanities,SOSIOLOGI,45,UNIVERSITAS NEGERI SURABAYA
3832223,383,humanities,ILMU ADMINISTRASI NEGARA,45,UNIVERSITAS NEGERI SURABAYA
3832246,383,humanities,"PEND. JASMANI, KESEHATAN DAN REKREASI",81,UNIVERSITAS NEGERI SURABAYA
3832254,383,humanities,PEND. KEPELATIHAN OLAHRAGA,81,UNIVERSITAS NEGERI SURABAYA
3832262,383,humanities,P. EKONOMI,27,UNIVERSITAS NEGERI SURABAYA
3832277,383,humanities,MANAJEMEN,68,UNIVERSITAS NEGERI SURABAYA
3832285,383,humanities,AKUNTANSI,54,UNIVERSITAS NEGERI SURABAYA
3832293,383,humanities,PEND. TATA RIAS,36,UNIVERSITAS NEGERI SURABAYA
3832304,383,humanities,MANAJEMEN PENDIDIKAN,41,UNIVERSITAS NEGERI SURABAYA
3832312,383,humanities,ILMU HUKUM,45,UNIVERSITAS NEGERI SURABAYA
3832327,383,humanities,PEND. BAHASA MANDARIN,36,UNIVERSITAS NEGERI SURABAYA
3832335,383,humanities,PEND. TATA BOGA,36,UNIVERSITAS NEGERI SURABAYA
3832343,383,humanities,PEND. TATA BUSANA,36,UNIVERSITAS NEGERI SURABAYA
3832351,383,humanities,PEND. AKUNTANSI,27,UNIVERSITAS NEGERI SURABAYA
3832366,383,humanities,PEND. TATA NIAGA,27,UNIVERSITAS NEGERI SURABAYA
3832374,383,humanities,PEND. ADM. PERKANTORAN,27,UNIVERSITAS NEGERI SURABAYA
3832382,383,humanities,ILMU KOMUNIKASI,45,UNIVERSITAS NEGERI SURABAYA
3832397,383,humanities,SENI MUSIK,45,UNIVERSITAS NEGERI SURABAYA
3832401,383,humanities,DESAIN KOMUNIKASI VISUAL,54,UNIVERSITAS NEGERI SURABAYA
3832416,383,humanities,SENI RUPA MURNI,14,UNIVERSITAS NEGERI SURABAYA
3832424,383,humanities,EKONOMI ISLAM,36,UNIVERSITAS NEGERI SURABAYA
3832432,383,humanities,PEND. ILMU PENGETAHUAN SOSIAL,41,UNIVERSITAS NEGERI SURABAYA
3832447,383,humanities,EKONOMI,20,UNIVERSITAS NEGERI SURABAYA
3842016,384,humanities,ILMU HUKUM,225,UNIVERSITAS TRUNOJOYO MADURA
3842024,384,humanities,SASTRA INGGRIS,83,UNIVERSITAS TRUNOJOYO MADURA
3842032,384,humanities,SOSIOLOGI,103,UNIVERSITAS TRUNOJOYO MADURA
3842047,384,humanities,ILMU KOMUNIKASI,83,UNIVERSITAS TRUNOJOYO MADURA
3842055,384,humanities,MANAJEMEN,145,UNIVERSITAS TRUNOJOYO MADURA
3842063,384,humanities,AKUNTANSI,130,UNIVERSITAS TRUNOJOYO MADURA
3842071,384,humanities,EKONOMI PEMBANGUNAN,130,UNIVERSITAS TRUNOJOYO MADURA
3842086,384,humanities,PSIKOLOGI,83,UNIVERSITAS TRUNOJOYO MADURA
3842094,384,humanities,PGSD,150,UNIVERSITAS TRUNOJOYO MADURA
3842105,384,humanities,HUKUM BISNIS SYARIAH,95,UNIVERSITAS TRUNOJOYO MADURA
3842113,384,humanities,EKONOMI SYARIAH,150,UNIVERSITAS TRUNOJOYO MADURA
3842121,384,humanities,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,80,UNIVERSITAS TRUNOJOYO MADURA
3842136,384,humanities,PENDIDIKAN GURU ANAK USIA DINI,60,UNIVERSITAS TRUNOJOYO MADURA
3852011,385,humanities,EKONOMI PEMBANGUNAN,90,"UPN ""VETERAN"" JAWA TIMUR"
3852026,385,humanities,MANAJEMEN,200,"UPN ""VETERAN"" JAWA TIMUR"
3852034,385,humanities,AKUNTANSI,160,"UPN ""VETERAN"" JAWA TIMUR"
